IDpol,ClaimAmount
70302.0,1128.12
177894.0,5027.49
99999.0,1893.61
100064.0,430.48
160707.0,1128.12
100180.0,780.5
70528.0,1128.12
100096.0,1128.12
131734.0,1983.08
100234.0,1128.12
168555.0,152.0
95237.0,691.89
170112.0,536.26
113216.0,1301.04
82517.0,91.72
47651.0,3601.01
149242.0,1128.12
156371.0,1128.12
161093.0,1388.42
100135.0,16510.22
47647.0,76.58
47647.0,422.91
113328.0,1128.12
173080.0,1128.12
70585.0,1128.12
100227.0,478.54
95294.0,4285.99
70254.0,1128.12
178061.0,392.23
95357.0,1128.12
95263.0,807.91
47904.0,38.78
113380.0,214.19
173908.0,1840.34
95355.0,786.07
168820.0,56.52
47691.0,1052.67
95261.0,1433.02
100084.0,1128.12
47977.0,1577.95
95386.0,1128.12
162869.0,1128.0
47912.0,1128.12
47912.0,1128.12
166635.0,1128.12
164726.0,1173.66
70432.0,467.93
100260.0,560.27
95278.0,2592.47
95362.0,109.4
100242.0,119.58
95332.0,388.36
100049.0,564.0
174848.0,1128.12
100025.0,1128.12
70542.0,1128.12
113342.0,460.88
55040.0,4177.1
95468.0,612.6
70519.0,215.13
159249.0,2362.55
47891.0,171.47
47622.0,5.89
113314.0,4074.95
95419.0,1595.4
95268.0,3689.49
70374.0,1967.7
100084.0,904.36
47721.0,82.05
47682.0,1128.12
100140.0,1128.12
100258.0,736.8
29878.0,1987.24
113380.0,1128.12
70192.0,356.36
113402.0,1128.12
75844.0,2006.02
70530.0,1128.0
18761.0,367.49
154442.0,564.06
130433.0,464.7
177179.0,1128.12
127138.0,1128.12
128622.0,1128.12
141623.0,645.62
28523.0,1128.13
28615.0,1128.12
150106.0,1128.12
28742.0,1128.12
21940.0,1128.12
62817.0,1128.12
28462.0,65.27
29148.0,255.43
156414.0,1102.47
29266.0,915.82
29091.0,1191.57
33865.0,1128.12
17125.0,1128.12
29240.0,1766.68
29067.0,507.65
19887.0,1128.12
173682.0,1128.12
29076.0,681.62
28939.0,148.79
29140.0,327.79
29136.0,614.49
172755.0,1128.12
19887.0,1128.12
125646.0,1128.12
57998.0,1128.12
29240.0,376.43
131224.0,78.59
172755.0,154.68
81740.0,182.94
29111.0,1128.12
81799.0,1128.12
81704.0,2254.45
126804.0,1128.0
23145.0,1128.12
81047.0,573.43
159302.0,13.84
158687.0,1128.12
81102.0,1128.12
169032.0,5025.19
81222.0,74.82
177515.0,1128.12
81137.0,1128.12
175893.0,4388.61
57670.0,1145.54
148280.0,225.9
129733.0,45734.7
81158.0,889.0
126214.0,75.92
148361.0,1128.12
154978.0,1307.3
99024.0,217.02
27728.0,1128.12
135309.0,1128.12
148148.0,2167.31
154021.0,922.79
81224.0,324.87
27748.0,2652.61
154980.0,277.41
139578.0,1128.12
154238.0,12938.87
139856.0,834.12
161692.0,2301.85
141047.0,1512.14
138709.0,1128.12
138732.0,1128.12
58511.0,2755.12
151559.0,552.28
58579.0,1128.12
33157.0,3921.7
58544.0,72.41
106527.0,1128.12
162627.0,419.22
156083.0,825.57
167713.0,105.49
152452.0,1128.13
106536.0,1209.68
126086.0,1128.12
17599.0,1700.93
43832.0,96422.32
43725.0,405.11
22289.0,1128.12
43864.0,1128.12
136905.0,1128.12
25863.0,1128.12
176954.0,3103.3
43850.0,1159.74
38991.0,76.17
145656.0,176.86
149823.0,1128.12
149929.0,479.64
39161.0,1409.82
139751.0,1128.12
39219.0,1128.12
39391.0,253.11
135946.0,2766.86
25847.0,696.7
39021.0,1128.12
39374.0,1128.12
22300.0,1957.96
22364.0,914.09
39000.0,1128.12
39143.0,427.65
168270.0,1249.12
39171.0,1128.12
167507.0,184.14
144120.0,1128.12
39206.0,1128.12
116879.0,1128.12
39342.0,71.11
125817.0,3493.67
156705.0,110.39
92232.0,410.34
39190.0,6053.65
166645.0,2620.55
150798.0,1128.12
39159.0,1128.12
140158.0,1128.12
39248.0,1128.12
39319.0,1128.12
84966.0,1128.12
85101.0,564.06
146225.0,437.28
133413.0,1273.04
28087.0,1128.12
84999.0,11.44
174891.0,1128.12
84960.0,413.82
28070.0,329.2
130632.0,1128.12
153305.0,1305.39
85141.0,3362.99
28045.0,1128.12
139877.0,564.06
84967.0,1128.12
164160.0,316.8
174891.0,595.67
23336.0,1128.12
84935.0,1484.21
127335.0,135.17
171316.0,1128.12
69437.0,339.58
85071.0,3233.87
84989.0,1128.12
67071.0,1128.12
107732.0,3094.66
66588.0,1446.91
66549.0,2229.13
67053.0,1616.27
107682.0,1128.12
57374.0,2358.51
66650.0,1128.12
130602.0,1128.12
66498.0,74.09
66588.0,1629.45
66771.0,810.22
67042.0,2615.98
107706.0,1128.12
66581.0,1204.77
66945.0,1128.12
66983.0,215.93
177988.0,2289.96
107660.0,1128.12
110533.0,1128.12
107680.0,1128.12
176728.0,1128.12
110656.0,716.96
66930.0,437.5
66888.0,1128.12
66699.0,1128.12
66533.0,2216.15
176728.0,1128.12
66547.0,4107.14
110678.0,745.22
66717.0,75.67
96076.0,1128.12
67022.0,1148.85
107995.0,767.04
77767.0,9528.37
71444.0,1128.12
67022.0,403.72
66634.0,116.1
66703.0,1128.12
177019.0,1128.12
54660.0,6880.06
157803.0,731.16
98920.0,1128.12
54553.0,1156.66
174720.0,1128.12
57388.0,625.02
54800.0,2813.77
170092.0,1128.12
21701.0,75.32
41885.0,75.92
54504.0,1689.17
54702.0,1128.12
55052.0,3192.28
175126.0,85442.21
54876.0,1128.12
127192.0,382.81
146550.0,1128.12
54682.0,1524.49
159074.0,1128.12
176239.0,10155.54
145452.0,1128.12
160298.0,69317.47
54929.0,701.96
54801.0,1128.12
18854.0,735.57
55055.0,2255.18
55221.0,1128.12
55083.0,1667.37
130958.0,1128.12
159232.0,1128.12
41863.0,508.62
150827.0,410.52
175548.0,5560.69
41848.0,1128.12
41945.0,1128.12
42162.0,4022.95
68421.0,116.33
42002.0,369.42
167777.0,1128.12
162625.0,29.75
41990.0,3396.56
100757.0,89.23
41963.0,1128.12
128541.0,3496.89
163865.0,1128.12
41970.0,3154.62
41976.0,67.46
100736.0,1128.12
42042.0,477.31
17711.0,69348.0
41996.0,74.38
41958.0,963.42
171458.0,73.17
149541.0,413.69
151649.0,1025.68
100753.0,2709.48
39732.0,82.23
100698.0,1128.12
160069.0,2734.32
41988.0,1128.12
100831.0,214.5
42187.0,568.83
147317.0,3701.08
41782.0,1128.12
100881.0,1128.12
41960.0,564.06
154850.0,671.67
178211.0,1128.12
100674.0,353.17
132340.0,1128.12
169974.0,438.41
147577.0,1880.49
48887.0,1128.12
83359.0,2256.25
155251.0,1128.12
176987.0,1128.12
132864.0,895.43
49568.0,3538.48
49398.0,61.13
49971.0,1128.12
49396.0,1128.12
174676.0,918.81
148926.0,1128.12
149243.0,2459.92
173022.0,59.22
176081.0,1128.12
134886.0,1128.12
49390.0,1128.12
131922.0,1128.12
49432.0,1128.12
50453.0,3750.12
20918.0,1128.12
169198.0,902.07
40434.0,1128.12
172054.0,1128.12
49486.0,4350.57
169624.0,3412.77
46884.0,1128.12
50208.0,4217.4
153734.0,1128.12
49828.0,439.6
136599.0,1128.12
126388.0,566.2
178031.0,1128.12
177852.0,1128.12
159507.0,1128.12
49807.0,1128.12
172462.0,1128.12
79663.0,1128.12
139125.0,1128.12
140163.0,290.27
168569.0,907.35
150694.0,1128.12
31092.0,4272.37
49004.0,1128.12
50171.0,1128.12
20881.0,3115.36
140073.0,1128.12
48361.0,1128.12
137202.0,2256.25
127009.0,8901.3
132437.0,94.08
130207.0,1128.12
140226.0,883.48
126423.0,318.52
130089.0,455.21
56806.0,1128.12
176730.0,1128.12
49872.0,1128.12
127981.0,535.43
134112.0,2007.8
49104.0,1045.58
90967.0,2366.89
72094.0,40.25
49725.0,1647.59
153414.0,1128.12
91102.0,934.77
131821.0,147.24
178161.0,1128.12
171770.0,1128.12
145007.0,1128.12
156765.0,683.2
49194.0,1128.12
49694.0,78.15
50485.0,1128.12
82407.0,1128.12
167822.0,765.39
49083.0,1128.12
54399.0,3018.49
166296.0,636.11
155263.0,1651.3
146714.0,1128.12
150523.0,1128.12
104122.0,1128.12
49189.0,17319.76
145017.0,1128.12
150456.0,1128.12
49349.0,1128.12
49685.0,1128.12
43275.0,1128.12
163516.0,803.27
138936.0,1128.12
50100.0,1128.12
140167.0,93.9
134745.0,97.0
162775.0,297.14
19374.0,63.86
50013.0,1128.12
90967.0,1128.12
156237.0,4416.88
49381.0,1128.12
139266.0,1128.12
145161.0,1128.12
145040.0,1128.12
165007.0,1128.12
49939.0,1128.12
153241.0,1128.12
82946.0,1128.12
139070.0,1014.55
48878.0,1128.12
49133.0,1128.12
49396.0,72.93
50485.0,494.58
91080.0,1128.12
49005.0,1089.82
168237.0,1128.12
145598.0,1128.12
48942.0,1128.12
141256.0,1128.12
22870.0,462.01
134114.0,1128.12
90995.0,1128.12
49936.0,1128.12
145228.0,383.29
174196.0,1128.12
120998.0,515.38
177623.0,87.3
131948.0,1128.12
146627.0,564.06
138936.0,1128.12
50552.0,1548.0
141256.0,1128.12
50516.0,62.67
49647.0,1128.12
134809.0,229.81
49196.0,1220.25
150638.0,1128.12
50045.0,1128.12
50158.0,1585.47
170173.0,1117.55
158043.0,361.88
50482.0,1128.12
158115.0,276.96
75250.0,164.04
75108.0,1128.12
75242.0,1128.12
149076.0,2370.73
170873.0,1128.12
75089.0,427.71
169836.0,1128.12
176596.0,2586.66
75231.0,1820.22
75340.0,1128.12
31160.0,243.52
75231.0,1358.75
75295.0,1128.12
144545.0,609.46
37261.0,1128.12
75106.0,11983.03
75244.0,965.8
37253.0,1128.12
75164.0,410.13
155153.0,1128.12
75118.0,1128.12
83772.0,1128.12
168765.0,1128.12
75160.0,4720.13
63078.0,69.18
175660.0,225.15
72849.0,1128.12
63172.0,1128.12
105106.0,1128.12
63368.0,75.35
81898.0,1128.12
72934.0,1128.12
105098.0,333.17
65553.0,2115.91
81902.0,564.06
73086.0,555.69
73191.0,613.77
93954.0,1128.12
171838.0,3523.57
82104.0,1128.12
63006.0,1128.12
166140.0,1128.12
63013.0,91.78
73048.0,1128.12
72732.0,112.63
82099.0,565.3
63257.0,1128.12
94059.0,75.18
147550.0,1913.32
93898.0,47.59
72786.0,1557.49
28068.0,3848.47
105111.0,849.28
72543.0,1128.12
93954.0,1128.12
105074.0,1976.89
72861.0,1128.12
81983.0,890.79
105098.0,152333.22
72827.0,1356.79
72827.0,1128.12
72718.0,341.97
63391.0,1788.38
81966.0,1128.12
73060.0,422.17
155666.0,284.56
73195.0,1128.12
63319.0,180.08
63372.0,1128.12
93954.0,1128.12
81951.0,1128.12
105195.0,1128.12
105307.0,1204.93
62964.0,1128.12
94008.0,1128.12
73062.0,1128.12
93932.0,1128.12
81967.0,229.42
139249.0,1128.12
93852.0,3980.93
63426.0,1128.12
105095.0,1064.46
88033.0,739.72
72929.0,154.22
105303.0,1128.12
82045.0,1128.12
72748.0,1128.12
82110.0,1128.12
168460.0,1147.46
63497.0,5450.85
93944.0,20640.73
73177.0,728.04
73044.0,1291.01
93954.0,1128.12
105122.0,8.06
62916.0,1128.12
82035.0,12820.18
63493.0,55.0
105252.0,1128.12
94075.0,1128.12
93954.0,2405.62
93983.0,1128.12
105243.0,585.64
65957.0,1128.12
48693.0,4982.77
81543.0,1128.12
141091.0,1128.12
47996.0,1128.12
48058.0,1128.12
176104.0,2368.0
48076.0,769.11
141427.0,136.75
129270.0,1391.7
152687.0,80.49
48096.0,5459.92
152687.0,1128.12
48174.0,81.38
48174.0,1128.12
48136.0,671.57
128077.0,274.52
48174.0,1174.18
32487.0,1128.12
90556.0,1128.12
32473.0,1128.12
155084.0,1128.12
90452.0,59.99
141942.0,1128.12
18698.0,1128.12
36264.0,1128.12
126584.0,1128.12
16650.0,1128.12
32619.0,91.71
160581.0,1128.12
32901.0,1128.12
33071.0,586.08
171780.0,480.21
17000.0,1021.82
32735.0,8363.96
24081.0,97.13
107236.0,4472.52
139487.0,1219.6
107171.0,1128.12
32969.0,1128.12
148157.0,16354.69
32931.0,319.21
146642.0,1128.12
139553.0,1128.12
107174.0,1128.12
33001.0,1128.12
32706.0,309.29
126948.0,548.82
37727.0,1874.21
33102.0,1128.12
128696.0,1128.12
32695.0,1128.12
32686.0,2715.79
154807.0,5340.29
139553.0,1128.12
107152.0,1128.12
33124.0,335.33
147047.0,3102.51
107254.0,5445.27
178731.0,143.83
168490.0,90.56
168849.0,1128.63
107231.0,1128.12
148270.0,5128.05
137539.0,1128.12
144476.0,1670.07
36008.0,1128.12
36083.0,1390.42
167440.0,1128.12
158967.0,2350.42
18844.0,7165.1
139826.0,1128.12
133483.0,1047.58
152595.0,1128.12
36057.0,1706.06
142494.0,767.28
36078.0,1128.12
157462.0,1281.84
125996.0,54.48
36204.0,1128.12
36009.0,1128.12
168995.0,15059.45
18301.0,2514.57
130565.0,230.28
36092.0,1128.12
135456.0,1128.12
36845.0,1128.12
125899.0,790.94
167605.0,82.05
173982.0,50.6
131697.0,3753.19
102900.0,1128.12
102926.0,790.18
36499.0,192.16
36935.0,1128.12
36890.0,1128.12
63581.0,1128.12
36186.0,2074.64
36785.0,129.32
145739.0,1128.12
19064.0,956.84
19280.0,1232.63
36870.0,1020.65
102892.0,2170.15
155917.0,727.63
177163.0,1128.12
35028.0,1128.12
150965.0,749.66
140916.0,1128.12
36615.0,1495.88
36457.0,3507.13
36506.0,1128.12
160529.0,1128.12
36372.0,1128.0
125903.0,71791.29
166821.0,1128.12
36997.0,1128.12
160967.0,460.12
168939.0,564.06
129531.0,2202.89
36880.0,1128.12
36906.0,37.12
129551.0,921.18
36763.0,1128.12
139869.0,1128.12
108579.0,1128.12
108535.0,66.55
108554.0,2070.6
36959.0,4614.79
102922.0,2046.36
136011.0,75.37
22231.0,1250.08
144480.0,1128.12
162911.0,1516.29
102880.0,1128.12
36835.0,1128.12
130673.0,1128.12
36978.0,1128.12
161852.0,564.06
37049.0,1128.12
162912.0,1128.12
146028.0,1128.12
22479.0,139.65
89138.0,1128.12
102924.0,1128.12
178420.0,1616.42
36271.0,564.06
37043.0,1128.12
37025.0,77.49
171580.0,1128.12
36764.0,1520.13
170680.0,472.95
102797.0,1128.12
130532.0,1128.12
138419.0,2725.04
171580.0,1128.12
38335.0,403.4
177935.0,1128.12
108546.0,1328.12
133461.0,1128.12
36180.0,1128.12
37050.0,2693.32
125899.0,1128.12
135448.0,1897.5
36945.0,1128.12
102774.0,1128.12
19220.0,772.17
108767.0,1128.12
102922.0,1128.12
151915.0,584.49
120233.0,1128.12
150966.0,1128.12
147542.0,1128.12
172537.0,1128.12
48633.0,564.06
120246.0,2752.0
36988.0,1128.12
36180.0,70.2
36447.0,149.72
108542.0,1374.68
108543.0,84.6
67365.0,1128.12
36350.0,1128.12
36238.0,1128.12
172022.0,1128.12
140902.0,1128.12
140904.0,1128.12
153181.0,1128.12
136140.0,3420.11
97530.0,1128.12
157584.0,1085.27
162311.0,1128.12
18134.0,5468.42
129635.0,96.84
177869.0,72.56
19170.0,1128.12
143944.0,1182.96
169962.0,72.57
151144.0,706.12
97593.0,7790.74
37237.0,177.38
17678.0,1128.12
153943.0,1215.64
50856.0,1128.12
51096.0,1725.1
176882.0,1128.12
50663.0,75.57
50720.0,1128.12
50705.0,36.47
50637.0,1390.43
153263.0,1128.12
168499.0,1128.12
51255.0,665.25
144514.0,1377.84
50934.0,1206.3
51312.0,3757.11
50824.0,1128.12
173366.0,128.95
145947.0,1449.83
168978.0,84.78
159236.0,1128.12
159984.0,36.47
50833.0,1128.12
50828.0,95.72
50637.0,655.86
51125.0,1128.12
77771.0,5665.34
50746.0,3268.86
126559.0,1128.12
50801.0,75.48
50927.0,1128.12
138404.0,1408.46
50730.0,2652.61
62709.0,1128.12
50648.0,1114.47
173399.0,180.89
153356.0,2116.51
149130.0,4268.57
136099.0,1212.9
50668.0,203.17
50909.0,8340.47
50597.0,442.49
51211.0,1128.12
134444.0,379.61
51114.0,1128.12
132276.0,1128.12
50608.0,39.62
159984.0,1128.12
51196.0,1781.87
148504.0,292.49
50739.0,1232.96
99651.0,1128.12
50730.0,424.64
155876.0,1435.5
174182.0,4232.96
51198.0,1177.37
160254.0,1128.12
157291.0,1128.12
50890.0,1128.12
131161.0,1128.12
56237.0,42.16
56262.0,1128.12
56268.0,3120.51
154831.0,779.42
16661.0,1626.6
149275.0,1128.12
136035.0,107.98
39832.0,1055.38
106773.0,3693.95
40051.0,815.43
40123.0,1128.12
155866.0,69.29
170268.0,1338.33
39771.0,131.59
139974.0,4673.43
106682.0,1128.12
106830.0,604.21
134392.0,196.31
106717.0,602.04
147717.0,1220.45
39784.0,5086.8
174681.0,1128.12
163208.0,1128.12
132858.0,2986.93
96313.0,1128.12
40012.0,1128.12
106780.0,1128.12
153572.0,1535.89
40095.0,409.15
156848.0,142.92
39994.0,712.96
39794.0,201.6
171010.0,1128.12
106984.0,1128.12
40048.0,2652.49
175136.0,395.24
58115.0,1128.12
40025.0,1067.17
39805.0,2652.61
39819.0,1128.12
106727.0,3580.89
66203.0,1111.65
66449.0,1128.12
66163.0,6524.82
66200.0,325.13
66155.0,1530.8
66460.0,344.48
86636.0,1128.12
66334.0,2027.93
94096.0,1128.12
86672.0,242.6
86628.0,170.33
105587.0,911.29
176751.0,1128.12
175443.0,1128.12
66198.0,1128.12
86614.0,1128.12
176708.0,1128.12
86661.0,1128.12
66229.0,1128.12
66158.0,1128.12
86729.0,165.82
66476.0,1197.41
66344.0,1128.12
159069.0,208.02
142988.0,2162.32
39559.0,1128.12
156989.0,1072.07
39469.0,1128.12
39463.0,113.96
137955.0,1128.12
30746.0,986.46
174673.0,5354.97
30655.0,1472.37
169546.0,1128.12
20769.0,1128.12
156000.0,102.14
30411.0,1128.12
22965.0,1128.12
19591.0,679.91
18070.0,258.15
30394.0,1128.12
149191.0,1128.12
30738.0,116318.9
156596.0,7019.06
30353.0,1580.23
30402.0,626.7
68485.0,1160.31
129386.0,2063.14
22984.0,1128.12
30697.0,1128.12
30519.0,1128.12
177900.0,4047.64
68804.0,2859.55
30479.0,564.0
135783.0,1492.93
30688.0,3195.03
33431.0,868.93
149122.0,1128.12
178459.0,1853.27
53961.0,1128.12
30718.0,1936.46
145104.0,645.3
157795.0,1439.8
30423.0,921.31
30441.0,1128.12
130223.0,74.72
161627.0,1128.12
29694.0,1208.7
29755.0,951.46
21180.0,161.03
145055.0,1128.12
173723.0,1128.12
132445.0,77.91
29778.0,1128.12
29913.0,1128.12
159332.0,6412.67
142502.0,378.77
146108.0,564.06
29761.0,424.26
175948.0,74.39
142058.0,1128.12
29755.0,278.11
172147.0,1128.12
160844.0,292.14
20761.0,1128.12
169452.0,1128.12
155923.0,70.12
87435.0,1128.12
87524.0,1128.12
30056.0,229.69
160604.0,1384.07
87561.0,1128.12
172101.0,2759.37
19190.0,2703.84
30212.0,890.29
146933.0,2400.65
29993.0,1128.12
171198.0,1128.12
30210.0,1128.12
175955.0,502.34
171198.0,2540.82
87540.0,1128.12
30080.0,1106.4
176049.0,6779.79
30011.0,1392.37
164479.0,1128.12
87669.0,2083.58
76857.0,209.58
76789.0,1128.12
39638.0,1128.12
76895.0,1128.12
39642.0,1356.79
133776.0,481.62
170238.0,1128.12
39597.0,1200.5
76781.0,1154.22
76914.0,66.91
76776.0,364.99
149722.0,555.16
76944.0,3045.62
175620.0,250.52
76897.0,1468.69
39620.0,1128.12
44799.0,1128.12
152175.0,478.24
76857.0,82.05
76922.0,1128.12
77024.0,1206.6
147295.0,1128.12
151027.0,1347.39
161465.0,1282.41
135047.0,1128.12
53173.0,1128.12
52345.0,170.06
89313.0,2281.51
52416.0,486.67
53136.0,4599.79
52743.0,460.03
145503.0,1128.12
52427.0,1128.12
152805.0,177.32
53203.0,1296.69
52255.0,2240.56
68745.0,68.36
136244.0,1128.12
168239.0,1292.33
46554.0,64.72
140710.0,1128.12
153215.0,1128.12
82081.0,97.12
143794.0,1128.12
89364.0,1128.12
136320.0,738.55
17279.0,820.58
165940.0,1128.12
145771.0,474.62
64701.0,2666.4
164553.0,1128.12
143758.0,1128.12
51859.0,957.44
53139.0,1128.12
53450.0,1128.12
51784.0,564.06
139517.0,89.05
18492.0,1128.12
126413.0,1128.12
148063.0,1128.12
81537.0,1128.12
51720.0,1533.33
139542.0,1128.12
52340.0,1293.51
52990.0,439.82
148313.0,2650.99
113774.0,283.55
164473.0,362.54
113894.0,1128.12
140783.0,1128.12
113850.0,1433.02
53048.0,1128.12
52320.0,90.43
52201.0,215.51
53370.0,2176.81
53278.0,2210.8
23985.0,672.48
176627.0,20.62
113853.0,1128.12
52060.0,4329.55
168393.0,890.71
52663.0,1160.58
76382.0,1128.12
29669.0,1128.12
113784.0,68.0
154202.0,1827.2
51640.0,1890.37
151737.0,1128.12
140532.0,518.49
52840.0,1128.12
51794.0,1128.12
52576.0,3833.75
51929.0,4980.99
177468.0,12.03
72913.0,2695.26
165150.0,1128.12
177303.0,1128.12
149378.0,69.65
134982.0,4730.9
154441.0,976.24
152085.0,1128.12
156045.0,61.99
158869.0,500.65
60144.0,564.06
178085.0,1007.76
113953.0,1128.12
53375.0,1128.12
160778.0,1898.55
154653.0,1128.12
51758.0,75.31
45164.0,284.7
154410.0,1128.12
172637.0,1128.12
129868.0,71.92
52119.0,1993.43
158309.0,301635.49
150909.0,1128.12
156541.0,1128.12
72014.0,377.48
143969.0,56.95
174174.0,1928.61
133082.0,1128.12
113970.0,63.27
149037.0,1128.12
142204.0,1128.12
52587.0,286.7
113876.0,1128.12
136997.0,1128.12
53312.0,1128.12
170779.0,4555.85
22111.0,1128.12
88825.0,1561.51
154123.0,1128.12
167395.0,1128.12
137406.0,480.88
157362.0,14.77
137657.0,2750.2
171299.0,69.65
142282.0,63.27
172540.0,80.59
118870.0,647.92
146004.0,1128.12
136909.0,71.92
169751.0,566.72
125402.0,1203.84
156045.0,1128.12
19731.0,1128.12
30125.0,1128.12
113859.0,228.11
133032.0,1254.53
177087.0,1676.2
157756.0,1229.68
136657.0,833.1
164879.0,1128.12
21663.0,1128.12
51697.0,1128.12
174755.0,3906.87
118924.0,69.65
143816.0,547.85
113750.0,1128.12
153364.0,1128.12
131091.0,69.65
52364.0,73.3
113985.0,69.65
118982.0,3235.43
53328.0,1211.8
113887.0,1128.12
161687.0,2071.72
166895.0,309.76
155354.0,1128.12
173651.0,1128.12
167732.0,1128.12
159753.0,1128.12
106286.0,1128.12
106341.0,1194.26
106395.0,1057.57
126592.0,564.06
148518.0,4557.73
128212.0,1838.11
165717.0,547.22
133783.0,564.06
33325.0,1128.12
33129.0,1128.12
33264.0,1827.99
162000.0,1636.43
33523.0,1128.12
33137.0,1128.12
33488.0,399.66
155105.0,1128.12
148285.0,70.25
155157.0,261.53
94029.0,4622.78
33428.0,1643.48
140398.0,1128.12
152228.0,1038.53
157178.0,194.4
164551.0,63.79
33201.0,1303.48
148099.0,1135.58
147729.0,868.64
33243.0,1128.12
164551.0,1496.74
33385.0,1128.12
33602.0,2237.49
33589.0,286.51
33552.0,1128.12
33470.0,1128.12
156969.0,1128.12
168193.0,1585.47
140398.0,1128.12
128212.0,1128.12
163410.0,1128.12
83555.0,600.63
17520.0,316.62
32096.0,1077.15
150990.0,3230.85
32133.0,153.83
150934.0,1128.12
83607.0,453.5
157432.0,1128.12
164441.0,1128.12
83632.0,2437.96
18926.0,770.54
137612.0,75.32
144008.0,1128.12
32187.0,1128.12
147782.0,1128.12
43325.0,3552.06
172962.0,1128.12
83590.0,543.21
32135.0,3230.1
92998.0,272.66
32162.0,1128.12
146752.0,4960.3
80062.0,564.06
131050.0,1128.12
132914.0,1266.9
18916.0,66458.9
20072.0,500.0
169729.0,678.72
142671.0,1128.12
144623.0,1128.12
32404.0,1280.57
32300.0,373.36
131015.0,76.35
32039.0,1087.56
80220.0,1128.12
80293.0,1128.12
143332.0,433.46
32593.0,2037.72
35452.0,35600.44
35515.0,1128.12
169050.0,755.05
96296.0,62.5
85580.0,1646.98
85637.0,1128.12
85709.0,1452.54
85653.0,1466.8
35447.0,1128.12
35473.0,52.75
85636.0,1128.12
35392.0,1727.13
85647.0,1365.08
85613.0,1128.12
85694.0,1128.12
35381.0,1128.12
163873.0,1128.12
85725.0,182.94
85592.0,1128.12
17948.0,649.46
85592.0,823.21
85606.0,1128.12
141468.0,12608.66
85640.0,1128.12
163873.0,1128.12
85694.0,1128.12
21292.0,1128.12
35785.0,602.17
136037.0,1128.12
157419.0,763.37
128116.0,1128.12
148437.0,1128.12
35779.0,1128.12
35702.0,1128.12
23250.0,79.13
134311.0,736.13
35648.0,1128.12
138157.0,42.75
35799.0,1128.12
171337.0,58.69
128949.0,585.63
167761.0,114.67
155869.0,1128.0
84575.0,1128.12
84508.0,1303.16
84523.0,1247.33
49532.0,1128.12
84582.0,68.98
84446.0,2708.35
84575.0,1128.12
84400.0,738.07
86690.0,1429.07
84236.0,1128.12
84357.0,2805.06
172250.0,1128.12
84596.0,1128.12
84367.0,1128.12
49368.0,57.36
84560.0,1128.12
84723.0,1128.12
84586.0,2090.66
88010.0,1286.52
25489.0,1009.69
49579.0,506.2
84703.0,1128.12
84338.0,2686.2
84469.0,68.42
84723.0,1128.12
84652.0,80.79
84257.0,1128.12
136624.0,1516.75
170131.0,1128.12
130018.0,568.55
27524.0,1128.12
130915.0,75.32
170207.0,1128.12
27252.0,560.09
27539.0,1128.12
159702.0,1128.12
90325.0,4678.86
53220.0,1128.12
167824.0,1611.21
27507.0,3330.28
156252.0,1128.12
27224.0,4605.54
27133.0,317.51
97807.0,648.84
90398.0,4225.29
51856.0,594.87
136300.0,689.72
90336.0,627.34
22079.0,71.47
27455.0,2487.55
74114.0,1128.12
27310.0,1128.12
27577.0,1128.12
97995.0,1128.12
27519.0,5907.42
172777.0,965.42
27886.0,1128.12
20001.0,4836.6
168339.0,364.81
97901.0,367.0
97832.0,500.0
154295.0,1128.12
157231.0,72.24
150796.0,75.32
178046.0,1128.12
161864.0,1128.12
146501.0,1128.12
155915.0,1128.12
27242.0,2473.95
27951.0,71.47
131249.0,1128.12
169905.0,1128.12
89352.0,1128.12
146285.0,678.99
72679.0,750.36
31013.0,1128.12
72658.0,1296.08
89229.0,647.27
170412.0,1214.19
156728.0,680.09
89206.0,1128.12
89320.0,1128.12
68864.0,266.19
160052.0,233.62
164137.0,35063.27
169095.0,1994.49
161026.0,1128.12
89186.0,1128.12
72475.0,376.09
98140.0,1128.12
72615.0,1128.12
89453.0,1902.87
161844.0,530.75
19857.0,504.93
98134.0,272.2
177574.0,1388.55
140069.0,3423.35
72651.0,1128.12
160135.0,2978.66
72656.0,1128.12
164109.0,6859.5
98248.0,1212.01
129885.0,1128.12
160025.0,70.2
166102.0,1128.12
168173.0,1201.42
156090.0,1128.12
30959.0,1128.12
89378.0,1206.02
31022.0,1433.02
70911.0,1128.12
138978.0,1128.12
165331.0,1084.86
70860.0,723.39
82524.0,1128.12
157989.0,112.48
176384.0,428.2
61782.0,1128.12
71145.0,1128.12
156801.0,69.47
82515.0,2410.01
94003.0,1128.12
25890.0,407.21
82326.0,90.96
156263.0,1252.2
70939.0,1973.47
134850.0,1032.41
138978.0,992.33
73380.0,1128.12
105366.0,1069.55
82334.0,1128.12
84109.0,39071.07
83978.0,93.87
31194.0,2589.5
141783.0,630.55
25729.0,1393.49
70841.0,1679.1
84024.0,1116.94
84175.0,7890.08
25882.0,528.35
25744.0,1128.12
81957.0,1128.12
25916.0,264.53
82348.0,1128.12
71051.0,1680.44
139102.0,74.7
84103.0,1128.12
82396.0,1128.12
25755.0,2081.53
25944.0,93.87
84060.0,7027.57
25942.0,1128.12
32819.0,25.66
25781.0,466.51
152013.0,246.91
162766.0,63.45
25922.0,1128.12
169970.0,2652.61
